label,id,scenario,yr_pub,yr_data,if_jrnl,if_refer,if_pe,if_ge,model,wct_total,wct_food,wct_price,wct_ghg,wct_land,wct_iluc,if_focus,if_corn,if_coarse,if_ddgs,if_iluc,if_fuel,p_oil,if_lvstk,if_response,if_conven,if_broad,if_tax,if_other,if_cornonly,q0_ethnl,q1_ethnl,dq_ethnl,dq_ethnl_pct,dp_corn,dp_corn_pct,p0_corn,wct_fl,wct_fg,wct_fd,wct_ems,wct_fvg,wct_fog,if_food,wct_fvg2,if_dec,dp_corn_d,dp_corn_pct_d,dpc_pct_avg,dq_ethnl_d,dqe_sq,dqe_d_sq,pcqe_e,pcqe_se,pcqe,max_id,wi,n_model,max_model,wm,y,mt,pcqe_se_wm,pcqe_se_wmsum,pcqe_se_wmt,pcqe_e_wm,pcqe_e_wmsum,pcqe_e_wmt,dp_corn_pct_dwm,dp_corn_pct_dwmsum,dp_corn_pct_d_wmt,pcqe_wm,pcqe_wmsum,pcqe_wmt,model_upper,model_lower
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,7,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,10.606508,-4.3931813,-.29288483,-.74933481,-.18303861,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,.74933481,.18303861,.14091441,4.3931813,19.300041,19.300041,.62495083,.04166425,.17056769,29,.034482758,1,12,.083333336,24,35,.0034720208,1.4538637,.041538965,.052079238,13.568561,.38767317,.015253218,6.2011752,.17717643,.014213975,5.7900596,.16543028,2-PE,6-PE_other
"Nuñez,_Hector_M.;_Önal,_Hayri;_Khanna,_Madhu.Land_use_and_economic_effects_of_alternative_biofuel_policies_in_Brazil_and_the_United_States_2013",133,2,2013,2022,1,1,1,0,Nunez_et_al.,9352,14,64,21,90,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,15.612568,16.299416,.68684733,.043993231,.10465286,.022453539,4.6608624,.15555556,-.074850298,.0083404621,.011869119,-.0035286564,.70270276,0,.000012451416,0,.10465286,.022453539,.098152488,.68684733,.47175926,.47175926,.51038623,.032690726,.152367,2,.5,2,12,.083333336,24,35,.0027242273,1.4538637,.041538965,.042532187,13.568561,.38767317,.0018711283,6.2011752,.17717643,.01269725,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,3,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,10.88653,-4.1131587,-.27421626,-.66347879,-.16206673,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,.66347879,.16206673,.14091441,4.1131587,16.918074,16.918074,.5910179,.039402012,.1613064,29,.034482758,3,12,.083333336,24,35,.0032835011,1.4538637,.041538965,.049251493,13.568561,.38767317,.013505561,6.2011752,.17717643,.0134422,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,10,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,8.897315,-6.1023746,-.40683338,-1.0259537,-.25060779,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,1.0259537,.25060779,.14091441,6.1023746,37.238976,37.238976,.61599612,.041067258,.16812368,29,.034482758,4,12,.083333336,24,35,.0034222715,1.4538637,.041538965,.05133301,13.568561,.38767317,.020883983,6.2011752,.17717643,.014010306,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,1,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,12.064737,-2.9349515,-.19566749,-.48973474,-.11962659,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,.48973474,.11962659,.14091441,2.9349515,8.6139402,8.6139402,.61137694,.040759306,.16686298,29,.034482758,5,12,.083333336,24,35,.0033966089,1.4538637,.041538965,.05094808,13.568561,.38767317,.0099688824,6.2011752,.17717643,.013905249,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,9,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,8.9158068,-6.0838823,-.40560058,-1.0262077,-.25066984,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,1.0262077,.25066984,.14091441,6.0838823,37.013626,37.013626,.61802143,.041202281,.16867645,29,.034482758,6,12,.083333336,24,35,.0034335235,1.4538637,.041538965,.051501788,13.568561,.38767317,.020889154,6.2011752,.17717643,.014056372,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,5,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,11.729239,-3.2704501,-.21803452,-.55730188,-.13613109,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,.55730188,.13613109,.14091441,3.2704501,10.695844,10.695844,.62435567,.041624576,.17040525,29,.034482758,7,12,.083333336,24,35,.0034687147,1.4538637,.041538965,.052029639,13.568561,.38767317,.011344258,6.2011752,.17717643,.014200438,5.7900596,.16543028,2-PE,6-PE_other
"Nuñez,_Hector_M.;_Önal,_Hayri;_Khanna,_Madhu.Land_use_and_economic_effects_of_alternative_biofuel_policies_in_Brazil_and_the_United_States_2013",133,1,2013,2022,1,1,1,0,Nunez_et_al.,9352,14,64,21,90,0,0,1,0,0,1,1,,1,1,0,1,1,1,0,15.612568,21.041304,5.4287357,.34771574,.81029761,.17385143,4.6608624,.15555556,-.074850298,.0083404621,.011869119,-.0035286564,.70270276,0,.000012451416,0,.81029761,.17385143,.098152488,5.4287357,29.471172,29.471172,.49998149,.032024294,.14926083,2,.5,8,12,.083333336,24,35,.0026686913,1.4538637,.041538965,.041665126,13.568561,.38767317,.01448762,6.2011752,.17717643,.012438403,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,6,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,13.525609,-1.4740801,-.098274037,-.29744783,-.072657019,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,.29744783,.072657019,.14091441,1.4740801,2.1729121,2.1729121,.73933077,.049289737,.2017854,29,.034482758,9,12,.083333336,24,35,.0041074781,1.4538637,.041538965,.0616109,13.568561,.38767317,.0060547516,6.2011752,.17717643,.01681545,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,8,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,8.5327578,-6.4669318,-.43113771,-1.0597372,-.25886002,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,1.0597372,.25886002,.14091441,6.4669318,41.821209,41.821209,.60041147,.040028259,.16387017,29,.034482758,10,12,.083333336,24,35,.0033356883,1.4538637,.041538965,.050034292,13.568561,.38767317,.02157167,6.2011752,.17717643,.013655848,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,4,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,11.451859,-3.5478306,-.23652695,-.59997588,-.14655498,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,.59997588,.14655498,.14091441,3.5478306,12.587102,12.587102,.61961216,.041308336,.16911064,29,.034482758,11,12,.083333336,24,35,.0034423615,1.4538637,.041538965,.051634349,13.568561,.38767317,.012212915,6.2011752,.17717643,.014092553,5.7900596,.16543028,2-PE,6-PE_other
"NÚÑEZ,_HÉCTOR_M.;_TRUJILLO-BARRERA,_ANDRÉS.Impact_of_US_Biofuel_Policy_in_the_Presence_of_Drastic_Climate_Conditions_2014",135,2,2014,2022,0,0,1,0,Nunez_et_al.,8645,4,44,1,69,0,0,1,0,0,1,1,,1,1,0,1,0,0,0,14.999689,10.477063,-4.5226254,-.30151463,-.71936142,-.17571707,4.0938621,.057971016,.034702141,.0055523426,.0080971662,-.0025448236,.6857143,0,6.4761271e-06,1,.71936142,.17571707,.14091441,4.5226254,20.454142,20.454142,.58278126,.038852889,.15905836,29,.034482758,12,12,.083333336,24,35,.0032377408,1.4538637,.041538965,.048565105,13.568561,.38767317,.01464309,6.2011752,.17717643,.013254864,5.7900596,.16543028,2-PE,6-PE_other
"De_La_Torre_Ugarte,_Daniel;_English,_Burton_C.;_Jensen,_Kim.Sixty_billion_gallons_by_2030:_economic_and_agricultural_impacts_of_ethanol_and_biodiesel_expansion_2007",214,1,2007,2010,1,0,1,0,POLYSYS,3062,2,19,0,11,0,1,1,0,1,1,0,,1,1,0,1,0,0,0,6.8000002,10,3.2,.47058824,.88999999,.36625513,2.4300001,.18181819,.065316789,.0068582627,.0035924232,.0032658395,1.909091,1,.000010665708,0,.88999999,.36625513,.36625513,3.2,10.240001,10.240001,.77829218,.11445473,.27812499,1,1,1,1,1,25,35,.11445473,1.4538637,.041538965,.77829218,13.568561,.38767317,.36625513,6.2011752,.17717643,.27812499,5.7900596,.16543028,2-PE,6-PE_other
"Park,_Hwanil;_Fortenbery,_T._Randall;_others.The_effect_of_ethanol_production_on_the_US_national_corn_price_2007",245,1,2007,2006,0,0,1,0,Park_and_Fortenbery,5348,4,105,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,1,5,10,5,1,.51200002,.16,3.2,,.074794315,.020381451,0,.020381451,,1,.00041540354,0,.51200002,.16,.16,5,25,25,.16,.031999998,.1024,1,1,1,1,1,26,35,.031999998,1.4538637,.041538965,.16,13.568561,.38767317,.16,6.2011752,.17717643,.1024,5.7900596,.16543028,2-PE,5-ShortRunPE
"Roberts,_Michael_J.;_Schlenker,_Wolfram.Identifying_Supply_and_Demand_Elasticities_of_Agricultural_Commodities:_Implications_for_the_US_Ethanol_Mandate_2013",145,1,2013,2009,1,1,1,0,Roberts_and_Schlenker,15660,48,333,0,32,0,1,1,0,0,1,0,,0,1,0,0,0,1,0,0,11,11,,1.0650001,.30000001,3.55,1.5,.3065134,.024329502,.0020434228,.02228608,11.90625,1,.00049666938,0,1.0650001,.30000001,.17244527,11,121,121,,.027272729,.096818186,30,.033333335,1,1,1,27,35,.027272729,1.4538637,.041538965,,13.568561,.38767317,.30000001,6.2011752,.17717643,.096818186,5.7900596,.16543028,2-PE,6-PE_other
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,22,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,10.88,-2.72,-.2,-1.74,-.19840364,8.7700005,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,1.74,.19840364,.14091441,2.72,7.3984003,7.3984003,.99201822,.072942518,.6397059,29,.034482758,1,30,.033333335,28,35,.0024314173,1.4538637,.041538965,.033067275,13.568561,.38767317,.0066134552,6.2011752,.17717643,.021323532,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",145,20,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,6.8000002,-6.8000002,-.5,-.69,-.097046413,7.1100001,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.69,.097046413,.17244527,6.8000002,46.240002,46.240002,.19409283,.014271531,.10147058,30,.033333335,2,30,.033333335,28,35,.00047571774,1.4538637,.041538965,.006469761,13.568561,.38767317,.0032348805,6.2011752,.17717643,.0033823529,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,18,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,9.5200005,-4.0799999,-.30000001,-.47,-.066104077,7.1100001,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.47,.066104077,.14091441,4.0799999,16.646399,16.646399,.22034691,.01620198,.11519608,29,.034482758,3,30,.033333335,28,35,.00054006604,1.4538637,.041538965,.0073448974,13.568561,.38767317,.0022034694,6.2011752,.17717643,.0038398695,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,13,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,9.5200005,-4.0799999,-.30000001,-.74000001,-.10407876,7.1100001,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.74000001,.10407876,.14091441,4.0799999,16.646399,16.646399,.34692919,.025509501,.18137255,29,.034482758,4,30,.033333335,28,35,.00085031672,1.4538637,.041538965,.011564307,13.568561,.38767317,.0034692923,6.2011752,.17717643,.0060457522,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,4,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,8.1599998,-5.4400001,-.40000001,-.74000001,-.10647482,6.9499998,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.74000001,.10647482,.14091441,5.4400001,29.593601,29.593601,.26618704,.019572577,.13602941,29,.034482758,5,30,.033333335,28,35,.00065241923,1.4538637,.041538965,.008872902,13.568561,.38767317,.0035491607,6.2011752,.17717643,.0045343139,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,3,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,9.5200005,-4.0799999,-.30000001,-.64999998,-.093525179,6.9499998,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.64999998,.093525179,.14091441,4.0799999,16.646399,16.646399,.31175059,.022922838,.15931372,29,.034482758,6,30,.033333335,28,35,.00076409464,1.4538637,.041538965,.010391687,13.568561,.38767317,.0031175062,6.2011752,.17717643,.0053104577,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",146,1,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,12.24,-1.36,-.1,-.34999999,-.050359711,6.9499998,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.34999999,.050359711,.079652295,1.36,1.8496001,1.8496001,.50359708,.037029199,.25735295,26,.03846154,7,30,.033333335,28,35,.0012343067,1.4538637,.041538965,.01678657,13.568561,.38767317,.0016786571,6.2011752,.17717643,.0085784318,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",146,21,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,12.24,-1.36,-.1,-1.5599999,-.17787914,8.7700005,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,1.5599999,.17787914,.079652295,1.36,1.8496001,1.8496001,1.7787914,.13079348,1.1470587,26,.03846154,8,30,.033333335,28,35,.0043597831,1.4538637,.041538965,.05929305,13.568561,.38767317,.0059293048,6.2011752,.17717643,.038235292,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",145,15,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,6.8000002,-6.8000002,-.5,-.91000003,-.12798874,7.1100001,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.91000003,.12798874,.17244527,6.8000002,46.240002,46.240002,.25597748,.018821873,.13382353,30,.033333335,9,30,.033333335,28,35,.00062739581,1.4538637,.041538965,.0085325828,13.568561,.38767317,.0042662914,6.2011752,.17717643,.0044607846,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",146,16,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,12.24,-1.36,-.1,-.18000001,-.025316456,7.1100001,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.18000001,.025316456,.079652295,1.36,1.8496001,1.8496001,.25316456,.018615041,.13235295,26,.03846154,10,30,.033333335,28,35,.00062050141,1.4538637,.041538965,.0084388191,13.568561,.38767317,.00084388192,6.2011752,.17717643,.0044117654,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,14,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,8.1599998,-5.4400001,-.40000001,-.82999998,-.11673699,7.1100001,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.82999998,.11673699,.14091441,5.4400001,29.593601,29.593601,.29184249,.021459006,.15257353,29,.034482758,11,30,.033333335,28,35,.00071530021,1.4538637,.041538965,.0097280834,13.568561,.38767317,.0038912334,6.2011752,.17717643,.0050857845,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,17,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,10.88,-2.72,-.2,-.33000001,-.046413504,7.1100001,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.33000001,.046413504,.14091441,2.72,7.3984003,7.3984003,.23206751,.017063787,.12132353,29,.034482758,12,30,.033333335,28,35,.00056879292,1.4538637,.041538965,.0077355839,13.568561,.38767317,.0015471169,6.2011752,.17717643,.0040441179,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",145,25,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,6.8000002,-6.8000002,-.5,-2.27,-.25883695,8.7700005,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,2.27,.25883695,.17244527,6.8000002,46.240002,46.240002,.51767391,.038064256,.33382353,30,.033333335,13,30,.033333335,28,35,.0012688086,1.4538637,.041538965,.017255798,13.568561,.38767317,.008627899,6.2011752,.17717643,.011127451,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,7,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,10.88,-2.72,-.2,-.28999999,-.041726619,6.9499998,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.28999999,.041726619,.14091441,2.72,7.3984003,7.3984003,.2086331,.015340668,.10661764,29,.034482758,14,30,.033333335,28,35,.00051135564,1.4538637,.041538965,.0069544367,13.568561,.38767317,.0013908874,6.2011752,.17717643,.0035539216,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,24,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,8.1599998,-5.4400001,-.40000001,-2.1600001,-.24629419,8.7700005,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,2.1600001,.24629419,.14091441,5.4400001,29.593601,29.593601,.61573547,.045274667,.39705884,29,.034482758,15,30,.033333335,28,35,.0015091556,1.4538637,.041538965,.020524517,13.568561,.38767317,.0082098069,6.2011752,.17717643,.013235295,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",145,5,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,6.8000002,-6.8000002,-.5,-.81999999,-.11798561,6.9499998,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.81999999,.11798561,.17244527,6.8000002,46.240002,46.240002,.23597123,.017350825,.12058823,30,.033333335,16,30,.033333335,28,35,.00057836086,1.4538637,.041538965,.0078657083,13.568561,.38767317,.0039328542,6.2011752,.17717643,.0040196078,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,9,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,8.1599998,-5.4400001,-.40000001,-.50999999,-.073381297,6.9499998,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.50999999,.073381297,.14091441,5.4400001,29.593601,29.593601,.18345325,.013489209,.09375,29,.034482758,17,30,.033333335,28,35,.00044964033,1.4538637,.041538965,.0061151087,13.568561,.38767317,.0024460433,6.2011752,.17717643,.0031250003,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,23,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,9.5200005,-4.0799999,-.30000001,-2.02,-.23033068,8.7700005,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,2.02,.23033068,.14091441,4.0799999,16.646399,16.646399,.76776886,.056453597,.49509805,29,.034482758,18,30,.033333335,28,35,.0018817866,1.4538637,.041538965,.025592297,13.568561,.38767317,.0076776897,6.2011752,.17717643,.016503269,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,29,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,8.1599998,-5.4400001,-.40000001,-1.75,-.19954389,8.7700005,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,1.75,.19954389,.14091441,5.4400001,29.593601,29.593601,.49885973,.036680862,.32169119,29,.034482758,19,30,.033333335,28,35,.0012226955,1.4538637,.041538965,.016628658,13.568561,.38767317,.0066514635,6.2011752,.17717643,.01072304,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",145,10,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,6.8000002,-6.8000002,-.5,-.60000002,-.086330935,6.9499998,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.60000002,.086330935,.17244527,6.8000002,46.240002,46.240002,.17266187,.012695725,.088235296,30,.033333335,20,30,.033333335,28,35,.00042319085,1.4538637,.041538965,.0057553961,13.568561,.38767317,.002877698,6.2011752,.17717643,.0029411768,5.7900596,.16543028,4-Programming,8-Programming
"Roberts,_Michael_J.;_Tran,_A._Nam.Conditional_Suspension_of_the_US_Ethanol_Mandate_using_Threshold_Price_inside_a_Competitive_Storage_Model_2013",135,19,2013,2012,0,0,0,0,Storage,9358,11,278,0,8,0,1,1,0,0,1,0,,0,0,1,0,0,0,1,13.6,8.1599998,-5.4400001,-.40000001,-.57999998,-.081575245,7.1100001,1.375,.11754648,.030882668,.00085488352,.030027784,36.125,1,.00090166781,1,.57999998,.081575245,.14091441,5.4400001,29.593601,29.593601,.20393811,.014995449,.10661764,29,.034482758,21,30,.033333335,28,35,.00049984833,1.4538637,.041538965,.0067979372,13.568561,.38767317,.0027191751,6.2011752,.17717643,.0035539216,5.7900596,.16543028,4-Programming,8-Programming
